core,sub,cid,as
C#Cc1cccc(Nc2ncnc3cc(OCC[*:1])c(OC)cc23)c1,O=[N+]([O-])c1nccn1CCO[*:1],CHEMBL3360611,20
C#Cc1cccc(Nc2ncnc3cc(OCC[*:1])c(OC)cc23)c1,O=[N+]([O-])c1nccn1CC[*:1],CHEMBL3360608,20
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(N[*:1])cc23)c1,C=CC(=O)[*:1],CHEMBL3622617,21
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(N[*:1])cc23)c1,CN(C)CC=CC(=O)[*:1],CHEMBL3622632,21
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CC[*:1])CCO4)c1,CC1CCN([*:1])CC1,CHEMBL3114701,22
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CC[*:1])CCO4)c1,C1CCN([*:1])C1,CHEMBL3114700,22
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CC[*:1])CCO4)c1,CN(C)[*:1],CHEMBL3114690,22
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CC[*:1])CCO4)c1,CCN(CC)[*:1],CHEMBL3114687,22
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CC[*:1])CCO4)c1,C1CCN([*:1])CC1,CHEMBL3114688,22
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CC[*:1])CCO4)c1,CC1CCCCN1[*:1],CHEMBL3114686,22
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CC[*:1])CCO4)c1,C1CN([*:1])CCO1,CHEMBL3114699,22
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(C(=O)C=CC[*:1])CCO4)c1,CN1CCN([*:1])CC1,CHEMBL3114689,22
C#Cc1cccc(Nc2ncnc3cc(OCCO[*:1])c(OCCOC)cc23)c1,CC(=O)Oc1ccccc1C(=O)[*:1],CHEMBL3741424,23
C#Cc1cccc(Nc2ncnc3cc(OCCO[*:1])c(OCCOC)cc23)c1,[*:1],CHEMBL3741490,23
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCC[*:1])C(=O)CO4)c1,C1CN([*:1])CCO1,CHEMBL3774926,24
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCC[*:1])C(=O)CO4)c1,C1CCN([*:1])CC1,CHEMBL3774396,24
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n([*:1])c4cc23)c1,C(CN1CCOCC1)C[*:1],CHEMBL2064373,25
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n([*:1])c4cc23)c1,CCOC(=O)CCC[*:1],CHEMBL3612575,25
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n([*:1])c4cc23)c1,COCC[*:1],CHEMBL3612562,25
C(=C[*:1])C(=NNc1nncc2ccccc12)c1ccccc1,c1ccc([*:1])cc1,CHEMBL3903713,26
C(=C[*:1])C(=NNc1nncc2ccccc12)c1ccccc1,Clc1ccc([*:1])cc1,CHEMBL3900264,26
C(=C[*:1])C(=NNc1nncc2ccccc12)c1ccccc1,Fc1ccc([*:1])cc1,CHEMBL3963403,26
O=C(Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)[*:1],C=C(C)[*:1],CHEMBL508481,27
O=C(Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)[*:1],C=C[*:1],CHEMBL524115,27
O=C(Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)[*:1],C=CC=C[*:1],CHEMBL454370,27
O=C(Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)[*:1],CC=C[*:1],CHEMBL501618,27
O=C(Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)[*:1],CCOC(=O)C=C[*:1],CHEMBL453378,27
O=C(Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)[*:1],ClC=C[*:1],CHEMBL522623,27
O=C(Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)[*:1],C(=C[*:1])c1ccccc1,CHEMBL509914,27
O=C(Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[*:1],C=C(C)[*:1],CHEMBL524132,28
O=C(Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[*:1],C=C=C[*:1],CHEMBL454371,28
O=C(Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[*:1],CC(=O)C=C[*:1],CHEMBL455174,28
O=C(Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[*:1],CC=C[*:1],CHEMBL491085,28
O=C(Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[*:1],CCOC(=O)C=C[*:1],CHEMBL454384,28
O=C(Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[*:1],FC(F)(F)C=C[*:1],CHEMBL507827,28
O=C(Cc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)[*:1],O=C(O)C=C[*:1],CHEMBL510396,28
Brc1cccc(Nc2ncnc3ccc([*:1])cc23)c1,C=C(C)C(=O)C[*:1],CHEMBL524132,29
Brc1cccc(Nc2ncnc3ccc([*:1])cc23)c1,C=C=CC(=O)C[*:1],CHEMBL454371,29
Brc1cccc(Nc2ncnc3ccc([*:1])cc23)c1,CC(=O)C=CC(=O)C[*:1],CHEMBL455174,29
Brc1cccc(Nc2ncnc3ccc([*:1])cc23)c1,CC=CC(=O)C[*:1],CHEMBL491085,29
Brc1cccc(Nc2ncnc3ccc([*:1])cc23)c1,CN(CCCl)[*:1],CHEMBL4765122,29
Brc1cccc(Nc2ncnc3ccc([*:1])cc23)c1,CN[*:1],CHEMBL50344,29
Brc1cccc(Nc2ncnc3ccc([*:1])cc23)c1,ClCCN[*:1],CHEMBL181617,29
Brc1cccc(Nc2ncnc3ccc([*:1])cc23)c1,ClCCN(CCCl)[*:1],CHEMBL4757104,29
Brc1cccc(Nc2ncnc3ccc([*:1])cc23)c1,O=C(C=CC(F)(F)F)C[*:1],CHEMBL507827,29
Brc1cccc(Nc2ncnc3ccc([*:1])cc23)c1,O=C(O)C=CC(=O)C[*:1],CHEMBL510396,29
N#Cc1cnc2ccc(N[*:1])cc2c1Nc1ccc(F)c(Cl)c1,C=C(CN1CCOCC1)C(=O)[*:1],CHEMBL114392,30
N#Cc1cnc2ccc(N[*:1])cc2c1Nc1ccc(F)c(Cl)c1,CC#CC(=O)[*:1],CHEMBL31876,30
N#Cc1cnc2ccc(N[*:1])cc2c1Nc1ccc(F)c(Cl)c1,CN(C)CC=CC(=O)[*:1],CHEMBL323630,30
N#Cc1cnc2ccc(N[*:1])cc2c1Nc1ccc(F)c(Cl)c1,O=C(C=CCN1CCOCC1)[*:1],CHEMBL118000,30
N#Cc1cnc2ccc(N[*:1])cc2c1Nc1ccc(F)c(Cl)c1,c1nc(C[*:1])c[nH]1,CHEMBL220037,30
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,C=C(Cl)C(=O)[*:1],CHEMBL4441933,31
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,C=C(F)C(=O)[*:1],CHEMBL4557772,31
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,C=C=CC(=O)[*:1],CHEMBL4286318,31
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,CCC=CC(=O)[*:1],CHEMBL4468034,31
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,CCCC=CC(=O)[*:1],CHEMBL4583858,31
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,CC=CC(=O)[*:1],CHEMBL4451986,31
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,CC(C)=CC(=O)[*:1],CHEMBL4527702,31
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1ncc(Cl)c(N2CCc3sccc3C2)n1,C=C(Cl)C(=O)[*:1],CHEMBL5079081,32
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1ncc(Cl)c(N2CCc3sccc3C2)n1,C=CC(=O)[*:1],CHEMBL5085143,32
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1ncc(Cl)c(N2CCc3sccc3C2)n1,CC=CC(=O)[*:1],CHEMBL5075204,32
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1ncc(Cl)c(N2CCc3sccc3C2)n1,CCC(=O)[*:1],CHEMBL5082394,32
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1nc(C)cc(-c2cn(C)c3ccccc23)n1,C=C(Cl)C(=O)[*:1],CHEMBL4439632,33
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1nc(C)cc(-c2cn(C)c3ccccc23)n1,C=CC(=O)[*:1],CHEMBL4557005,33
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1nc(C)cc(-c2cn(C)c3ccccc23)n1,CCC=CC(=O)[*:1],CHEMBL4460320,33
COc1cc(N(C)CCN(C)C)c(N[*:1])cc1Nc1ncc(C#N)c(-c2cn(C)c3ccccc23)n1,C=C(Cl)C(=O)[*:1],CHEMBL4463634,34
